udev	257.13-1~deb13u1	LGPL-2.1+	https://systemd.io
udisks2	2.10.1-12.1+deb13u1	GPL-2+	https://www.freedesktop.org/wiki/Software/udisks
unzip	6.0-29	-	https://infozip.sourceforge.net/UnZip.html
usb-modeswitch	2.6.1-4+b2	GPL-2+	https://www.draisberghof.de/usb_modeswitch/
usb-modeswitch-data	20191128-7	-	https://www.draisberghof.de/usb_modeswitch/
usbutils	1:018-2	GPL-2.0+	https://github.com/gregkh/usbutils
userconf-pi	0.18	BSD-3-Clause	-
util-linux	2.41-5	GPL-2+	https://github.com/util-linux/util-linux
uuid	1.6.4-1	OSSP	http://www.ossp.org/pkg/lib/uuid/
v4l-utils	1.30.1-1	GPL-2	https://linuxtv.org/wiki/index.php/V4l-utils
vim-common	2:9.1.1230-2	Vim	https://www.vim.org/
vim-tiny	2:9.1.1230-2	Vim	https://www.vim.org/
wget	1.25.0-2	-	https://www.gnu.org/software/wget/
whiptail	0.52.25-1	LGPL-2	https://pagure.io/newt
wireless-regdb	2026.02.04-1~deb13u1	ISC	https://wireless.wiki.kernel.org/en/developers/regulatory/wireless-regdb
wireless-tools	30~pre9-18+b1	-	https://hewlettpackard.github.io/wireless-tools/Tools.html
wpasupplicant	2:2.10-24	BSD-3-clause	https://w1.fi/wpa_supplicant/
xauth	1:1.1.2-1.1	-	-
xdg-user-dirs	0.18-2	-	https://www.freedesktop.org/wiki/Software/xdg-user-dirs
xkb-data	2.42-1	-	https://www.freedesktop.org/Software/XKeyboardConfig
xml-core	0.19	GPL-2+	-
xz-utils	5.8.1-1	-	https://tukaani.org/xz/
zip	3.0-15	-	https://infozip.sourceforge.net/Zip.html
zlib1g	1:1.3.dfsg+really1.3.1-1+b1	Zlib	http://zlib.net/
zstd	1.5.7+dfsg-1	BSD-3-clause or GPL-2	https://github.com/facebook/zstd
